177.08, 


02:06:33 --> 57.29, 10.42, 46.88, 5.21, 0.00, -10.42, 36.46, 36.46, 41.67, 36.46, 26.04, 10.42, 36.46, 46.88, 31.25, 26.04, 26.04, -15.63, 20.83, 57.29, 41.67, 31.25, 15.63, 15.63, 5.21, 57.29, 26.04, 0.00, 10.42, 31.25, -20.83, 10.42, 57.29, 5.21, 15.63, 57.29, -26.04, 10.42, 46.88, 26.04, 15.63, 41.67, -10.42, -15.63, 36.46, 41.67, 20.83, 20.83, 31.25, -15.63, 36.46, 31.25, 26.04, 10.42, 20.83, 10.42, -15.63, 20.83, 36.46, 

02:07:34 --> 31.25, 20.83, -15.63, 57.29, 20.83, 20.83, 20.83, -20.83, 26.04, 36.46, 15.63, 15.63, 36.46, 15.63, 5.21, 72.92, 26.04, 5.21, 26.04, -15.63, 26.04, 78.12, 36.46, 26.04, 31.25, 36.46, -15.63, 31.25, 31.25, 36.46, 15.63, 26.04, 15.63, -15.63, 20.83, 52.08, 26.04, 20.83, 41.67, 0.00, 20.83, 41.67, 0.00, 10.42, -15.63, 26.04, 20.83, 20.83, 31.25, 15.63, 31.25, 5.21, 36.46, -10.42, 41.67, 36.46, 5.21, 20.83, -5.21, 

02:08:36 --> 31.25, 15.63, 26.04, 0.00, 52.08, 15.63, 31.25, -10.42, 31.25, 41.67, 15.63, 10.42, -15.63, 20.83, 31.25, 5.21, 26.04, -26.04, -26.04, 46.88, 20.83, 10.42, 15.63, -26.04, 15.63, 41.67, 5.21, 31.25, -20.83, 46.88, 31.25, 20.83, 41.67, -31.25, 46.88, 46.88, 46.88, -26.04, 41.67, 36.46, 10.42, 26.04, 0.00, 10.42, 109.37, 31.25, 26.04, 15.63, -20.83, 36.46, 26.04, 5.21, 36.46, -15.63, 10.42, 41.67, 20.83, 15.63, 15.63, 

02:09:37 --> 46.88, 26.04, 20.83, 15.63, -10.42, 62.50, 41.67, 26.04, -10.42, 20.83, 36.46, 20.83, 20.83, 0.00, 46.88, 5.21, 46.88, -26.04, 26.04, 10.42, 15.63, -10.42, 93.75, 62.50, 31.25, -15.63, 5.21, 46.88, 20.83, 26.04, 0.00, 20.83, 41.67, 5.21, 26.04, -15.63, 36.46, 41.67, 5.21, 26.04, -10.42, 15.63, 62.50, 5.21, 15.63, -20.83, 15.63, 119.79, 15.63, 36.46, 46.88, 0.00, 46.88, 41.67, 46.88, 15.63, -26.04, 15.63, 52.08, 

02:10:38 --> 36.46, 0.00, 20.83, 46.88, 36.46, 10.42, -15.63, 15.63, 31.25, -5.21, 31.25, -15.63, 31.25, 46.88, 41.67, 10.42, 26.04, -15.63, 15.63, 52.08, 26.04, 26.04, 15.63, -26.04, 57.29, 31.25, 20.83, 41.67, 26.04, -26.04, 41.67, 31.25, 15.63, 31.25, -5.21, 10.42, 31.25, 31.25, 26.04, 20.83, -5.21, 36.46, 10.42, 31.25, 36.46, -26.04, 36.46, 46.88, 15.63, 36.46, -15.63, 26.04, 46.88, 0.00, 20.83, 26.04, -20.83, 26.04, 78.12, 

02:11:39 --> 20.83, 36.46, -10.42, 41.67, 52.08, 20.83, 20.83, 31.25, -20.83, 20.83, 46.88, 41.67, 26.04, 10.42, 10.42, 15.63, 41.67, 15.63, 26.04, 26.04, -10.42, 15.63, 72.92, 10.42, 10.42, 31.25, -15.63, 46.88, 52.08, 10.42, 15.63, 0.00, 20.83, 31.25, 26.04, 20.83, 31.25, -10.42, 36.46, 20.83, 26.04, -5.21, 41.67, 83.33, 0.00, 10.42, -15.63, 10.42, 67.71, 15.63, 15.63, 15.63, 15.63, 62.50, 31.25, 26.04, -20.83, 26.04, 52.08, 

02:12:41 --> 15.63, -15.63, 20.83, 67.71, 15.63, 31.25, -5.21, 26.04, 41.67, 36.46, 15.63, 10.42, -20.83, 26.04, 62.50, 41.67, 5.21, 20.83, 20.83, -15.63, 20.83, 57.29, 46.88, 31.25, 62.50, -15.63, 5.21, 31.25, 36.46, 36.46, 26.04, 5.21, -20.83, 20.83, 46.88, 41.67, 31.25, 41.67, -20.83, 36.46, 20.83, 15.63, 20.83, 31.25, 36.46, 26.04, 20.83, 20.83, 36.46, 15.63, 26.04, 15.63, 31.25, 57.29, 0.00, 31.25, 5.21, -5.21, 10.42, 

02:13:42 --> 31.25, 31.25, 26.04, -15.63, 5.21, 88.54, 15.63, 31.25, 26.04, -31.25, 15.63, 67.71, 10.42, 15.63, -15.63, 20.83, 26.04, 10.42, 15.63, 15.63, -10.42, 31.25, 36.46, 20.83, 31.25, 46.88, -5.21, 36.46, 26.04, 26.04, 20.83, -5.21, 41.67, 31.25, 10.42, 20.83, -15.63, 10.42, 36.46, 10.42, 31.25, 5.21, 10.42, 31.25, 26.04, 15.63, 5.21, -15.63, 41.67, 46.88, 20.83, 20.83, 15.63, -20.83, 10.42, 46.88, 20.83, 15.63, 31.25, 

02:14:44 --> 26.04, 52.08, 10.42, 20.83, -15.63, 0.00, 62.50, 57.29, 31.25, 15.63, 62.50, -26.04, 36.46, 31.25, 52.08, 15.63, -15.63, -5.21, 15.63, 31.25, 20.83, 20.83, -15.63, 10.42, 26.04, 31.25, 15.63, 52.08, 0.00, -5.21, 36.46, 57.29, 5.21, 46.88, 20.83, -15.63, 0.00, 41.67, 41.67, 26.04, 10.42, 15.63, 5.21, 26.04, 46.88, 20.83, 62.50, 41.67, 46.88, -20.83, 52.08, 52.08, 46.88, 15.63, 26.04, 15.63, -15.63, 26.04, 36.46, 

02:15:45 --> 72.92, 15.63, -10.42, 10.42, 41.67, 15.63, 15.63, 36.46, -26.04, 10.42, 62.50, 15.63, 15.63, 20.83, -15.63, 10.42, 26.04, 10.42, 15.63, 15.63, -26.04, 5.21, 36.46, 15.63, 36.46, 10.42, -10.42, 10.42, 41.67, 10.42, 0.00, 20.83, 26.04, 26.04, 26.04, 52.08, 46.88, 15.63, 26.04, 57.29, -15.63, 26.04, 62.50, 26.04, 36.46, 31.25, -10.42, -10.42, 46.88, 41.67, 15.63, 10.42, 20.83, -15.63, 15.63, 41.67, 36.46, 10.42, 26.04, 

02:16:46 --> -15.63, 20.83, 36.46, 36.46, 15.63, 15.63, 0.00, -15.63, 20.83, 46.88, 31.25, 10.42, 31.25, 20.83, -10.42, -5.21, 46.88, 52.08, 20.83, 31.25, 46.88, -26.04, 26.04, 46.88, 20.83, 0.00, 31.25, -15.63, 36.46, 15.63, 31.25, 26.04, 0.00, 41.67, 20.83, 26.04, 31.25, -31.25, 31.25, 26.04, 0.00, 20.83, 15.63, -10.42, 62.50, 36.46, 5.21, 26.04, -10.42, 36.46, 41.67, 5.21, 26.04, -26.04, 26.04, 46.88, 88.54, 15.63, 15.63, 

02:17:47 --> 31.25, 67.71, -10.42, 31.25, 67.71, -5.21, 15.63, 46.88, 15.63, 31.25, 26.04, 5.21, -5.21, 26.04, 31.25, 10.42, 31.25, -10.42, 15.63, 36.46, 15.63, 31.25, 31.25, -15.63, 72.92, 36.46, 26.04, 5.21, -20.83, 46.88, 26.04, 20.83, 10.42, -26.04, 31.25, 41.67, 31.25, 26.04, 46.88, 5.21, 20.83, 31.25, 31.25, 10.42, 31.25, -10.42, 15.63, 31.25, 52.08, 36.46, 15.63, -20.83, 46.88, 46.88, 5.21, 15.63, 5.21, -15.63, 20.83, 

02:18:49 --> 26.04, 67.71, 31.25, -20.83, 10.42, 57.29, 41.67, 20.83, 36.46, -20.83, 15.63, 36.46, 46.88, 15.63, 36.46, -15.63, 26.04, 41.67, 20.83, 26.04, -31.25, 31.25, 36.46, 31.25, 31.25, -5.21, 57.29, 52.08, 10.42, 10.42, -15.63, 88.54, 41.67, 10.42, 15.63, -10.42, 57.29, 36.46, 10.42, 31.25, -26.04, 5.21, 26.04, 20.83, 10.42, 31.25, -15.63, 26.04, 36.46, 26.04, 26.04, 26.04, -5.21, -5.21, 15.63, 31.25, 10.42, 31.25, 26.04, 

02:19:50 --> 20.83, 26.04, 52.08, 15.63, 15.63, 52.08, -26.04, 20.83, 62.50, 5.21, 20.83, 26.04, 10.42, -31.25, 46.88, 36.46, 15.63, 20.83, 15.63, 0.00, 20.83, 46.88, 15.63, 5.21, 26.04, 20.83, 15.63, 26.04, 31.25, 0.00, -5.21, 26.04, 26.04, 26.04, 5.21, -15.63, 20.83, 46.88, 20.83, 36.46, -26.04, -36.46, 31.25, 36.46, 67.71, 26.04, -15.63, 20.83, 57.29, 15.63, 41.67, 36.46, -15.63, 0.00, 31.25, 5.21, 20.83, 26.04, -20.83, 

02:20:51 --> 31.25, 15.63, 15.63, 15.63, 52.08, -10.42, -36.46, 41.67, 31.25, -5.21, 15.63, 15.63, 26.04, 15.63, -26.04, 67.71, 20.83, 41.67, 36.46, -5.21, 26.04, 20.83, 0.00, 5.21, 31.25, 46.88, -10.42, 26.04, 31.25, -15.63, 0.00, 36.46, 62.50, 15.63, 26.04, 20.83, 15.63, -15.63, 26.04, 41.67, -26.04, 67.71, 46.88, 10.42, 36.46, -5.21, -10.42, 78.12, 5.21, 0.00, 31.25, -10.42, 15.63, 46.88, 36.46, 5.21, 20.83, -10.42, 10.42, 

02:21:52 --> 26.04, 31.25, 26.04, -10.42, 15.63, 46.88, 15.63, 52.08, -20.83, 15.63, 52.08, 36.46, 20.83, 41.67, -31.25, 15.63, 62.50, 36.46, 20.83, 52.08, 10.42, -26.04, 72.92, 36.46, 10.42, 15.63, 5.21, -15.63, 15.63, 36.46, 5.21, 31.25, 26.04, 26.04, -15.63, 20.83, 46.88, 36.46, 26.04, 20.83, 46.88, 15.63, -20.83, -5.21, 20.83, 46.88, 109.37, -5.21, 15.63, 20.83, 26.04, -20.83, 20.83, 26.04, 20.83, 36.46, 10.42, 15.63, 15.63, 

02:22:54 --> -10.42, 31.25, 41.67, 52.08, 10.42, 15.63, 26.04, -20.83, 0.00, 15.63, 36.46, 41.67, 31.25, 15.63, 26.04, -20.83, -15.63, 67.71, 46.88, 67.71, 10.42, 36.46, 15.63, -15.63, -26.04, 20.83, 46.88, 31.25, 20.83, 20.83, 67.71, -26.04, -5.21, 57.29, 36.46, 15.63, 10.42, 15.63, 31.25, 26.04, -15.63, 15.63, 15.63, 15.63, 26.04, 15.63, 5.21, 26.04, 36.46, 10.42, -15.63, 41.67, 93.75, 36.46, 46.88, -10.42, 10.42, 31.25, 10.42, 

02:23:55 --> -10.42, 26.04, 41.67, 36.46, -5.21, 26.04, 15.63, 26.04, 20.83, 5.21, -20.83, 26.04, 36.46, 62.50, 31.25, 31.25, 41.67, 0.00, -10.42, 31.25, 62.50, 36.46, 10.42, 10.42, 26.04, -26.04, 20.83, 57.29, 20.83, 15.63, -10.42, 26.04, 52.08, 5.21, 15.63, 20.83, 5.21, 10.42, 15.63, 20.83, 15.63, -10.42, 15.63, 36.46, 31.25, 15.63, 15.63, -20.83, -26.04, 26.04, 67.71, -5.21, 15.63, 10.42, 26.04, 0.00, 20.83, 88.54, 98.96, 

02:24:56 --> 10.42, 15.63, 26.04, -26.04, -20.83, 15.63, 15.63, 26.04, 26.04, 20.83, 0.00, 31.25, 31.25, 31.25, 31.25, -15.63, -15.63, 26.04, 52.08, 46.88, 26.04, 26.04, 26.04, 26.04, -10.42, 20.83, 36.46, 46.88, 15.63, 15.63, 10.42, -10.42, 15.63, 41.67, 31.25, 26.04, 5.21, -15.63, 20.83, 5.21, 41.67, 20.83, -26.04, 36.46, 62.50, 15.63, 15.63, 26.04, -26.04, 15.63, 31.25, 20.83, 20.83, 26.04, -20.83, -10.42, 31.25, 46.88, 41.67, 

02:25:57 --> 26.04, -10.42, 31.25, 41.67, 0.00, 46.88, 10.42, 5.21, 36.46, 41.67, 26.04, 20.83, 31.25, -26.04, -41.67, 15.63, 36.46, 5.21, 20.83, 10.42, -26.04, 20.83, 36.46, 31.25, 36.46, 46.88, 20.83, -15.63, 5.21, 52.08, 62.50, 52.08, 31.25, 31.25, 130.21, 41.67, 5.21, 31.25, 20.83, -20.83, 0.00, 46.88, 15.63, 31.25, 15.63, 0.00, -15.63, 10.42, 46.88, 5.21, 36.46, -15.63, 15.63, 36.46, 52.08, 26.04, 15.63, 15.63, 5.21, 

02:26:59 --> 72.92, 52.08, 10.42, 26.04, 10.42, -20.83, 15.63, 67.71, 31.25, 26.04, 15.63, 26.04, -15.63, 20.83, 67.71, 10.42, 31.25, 41.67, -15.63, 5.21, 31.25, 57.29, 10.42, 26.04, 20.83, -5.21, 41.67, 26.04, 10.42, 36.46, -10.42, 0.00, 20.83, 26.04, 5.21, 15.63, 10.42, 10.42, 62.50, 20.83, 26.04, 20.83, -10.42, -15.63, 26.04, 46.88, -10.42, 20.83, 26.04, -15.63, -15.63, 20.83, 52.08, 31.25, 15.63, 10.42, 31.25, -20.83, 15.63, 

02:28:00 --> 72.92, 15.63, 31.25, -5.21, -15.63, 31.25, 15.63, 26.04, 20.83, 10.42, -5.21, 20.83, 10.42, 5.21, 26.04, 5.21, -15.63, 26.04, 41.67, 0.00, 31.25, 5.21, -15.63, 31.25, 62.50, 41.67, 20.83, 10.42, -15.63, 20.83, 26.04, 31.25, 20.83, 20.83, 26.04, -15.63, 41.67, 46.88, 5.21, 26.04, 31.25, 31.25, -20.83, 10.42, 62.50, 31.25, 5.21, 36.46, 15.63, -5.21, -20.83, 15.63, 36.46, 36.46, 26.04, 15.63, 20.83, -20.83, -10.42, 

02:29:01 --> 36.46, 31.25, 15.63, 26.04, 31.25, -10.42, 15.63, 36.46, 10.42, 26.04, 10.42, -20.83, 20.83, 57.29, 36.46, -5.21, 20.83, 5.21, -10.42, 31.25, 36.46, 31.25, 20.83, 26.04, 20.83, -10.42, -20.83, 10.42, 52.08, 46.88, 46.88, 20.83, 15.63, 31.25, 20.83, -5.21, -15.63, -31.25, 20.83, 41.67, 31.25, 36.46, 5.21, 10.42, 26.04, 15.63, 0.00, -20.83, 20.83, 46.88, 46.88, 15.63, 20.83, 20.83, -10.42, 26.04, 36.46, 26.04, 15.63, 

02:30:02 --> -20.83, 26.04, 62.50, 20.83, 31.25, 31.25, -20.83, 26.04, 15.63, -26.04, 62.50, 67.71, 5.21, 20.83, 41.67, -5.21, -15.63, 10.42, 46.88, 26.04, -5.21, 10.42, 5.21, -15.63, -5.21, 10.42, 26.04, 46.88, 20.83, 52.08, 26.04, 20.83, 15.63, 20.83, 15.63, 46.88, 20.83, -15.63, 26.04, -15.63, 31.25, 20.83, 52.08, 41.67, -5.21, 10.42, 15.63, 10.42, 31.25, -26.04, -5.21, 20.83, 46.88, 46.88, 15.63, 15.63, 10.42, 5.21, -20.83, 

02:31:04 --> 36.46, 46.88, 78.12, 52.08, 26.04, 62.50, -10.42, -5.21, 15.63, 41.67, 62.50, 10.42, -10.42, 10.42, 5.21, 15.63, 20.83, 0.00, 31.25, 67.71, 62.50, 57.29, 15.63, 20.83, 10.42, 5.21, -10.42, -5.21, 15.63, 20.83, 52.08, 15.63, 31.25, 20.83, 20.83, -26.04, -10.42, 31.25, 36.46, 0.00, 26.04, 15.63, -20.83, 46.88, 41.67, 15.63, 20.83, 36.46, -10.42, 15.63, 31.25, 26.04, 10.42, 20.83, -15.63, -20.83, 36.46, 52.08, 57.29, 

02:32:05 --> 46.88, 20.83, -10.42, -15.63, 20.83, 31.25, 20.83, 5.21, 36.46, 15.63, 10.42, 5.21, -20.83, 5.21, 67.71, 67.71, 36.46, 15.63, 10.42, 26.04, 20.83, -20.83, -15.63, 15.63, 46.88, 67.71, 46.88, 20.83, 20.83, 0.00, 26.04, 10.42, 52.08, -26.04, -26.04, 15.63, 20.83, 20.83, 46.88, 26.04, 26.04, 36.46, -20.83, 31.25, 52.08, 15.63, 10.42, 26.04, 20.83, -20.83, 0.00, 20.83, 83.33, 15.63, 0.00, 31.25, 5.21, -20.83, -20.83, 

02:33:06 --> 36.46, 31.25, 15.63, 31.25, 10.42, 26.04, -5.21, -5.21, 15.63, 36.46, 52.08, 31.25, 5.21, 10.42, 67.71, 36.46, 31.25, 26.04, 57.29, 57.29, 36.46, 41.67, 15.63, -31.25, 10.42, 52.08, 46.88, 26.04, 20.83, 15.63, 62.50, -26.04, 10.42, 20.83, 46.88, 41.67, 5.21, 31.25, 0.00, 20.83, -20.83, -10.42, 36.46, 52.08, 36.46, 0.00, 31.25, 26.04, 0.00, 36.46, 5.21, 36.46, 46.88, 36.46, 5.21, -20.83, 31.25, 36.46, 57.29, 

02:34:08 --> 5.21, 31.25, 20.83, 36.46, 52.08, -10.42, -15.63, -15.63, 26.04, 41.67, 57.29, 31.25, 36.46, 10.42, 10.42, 26.04, 26.04, 20.83, 15.63, -20.83, -15.63, 10.42, 10.42, 57.29, 57.29, 46.88, 10.42, 15.63, 20.83, 26.04, 15.63, -20.83, -10.42, -5.21, 20.83, 10.42, 10.42, 41.67, 36.46, 36.46, 52.08, 15.63, -10.42, 20.83, 31.25, 36.46, -26.04, -20.83, 10.42, 20.83, 31.25, 41.67, 0.00, 15.63, 36.46, 15.63, -15.63, -20.83, 26.04, 

02:35:09 --> 98.96, 20.83, 31.25, 10.42, 20.83, 41.67, 20.83, -26.04, -15.63, 0.00, 36.46, 57.29, 46.88, 41.67, 5.21, 15.63, 10.42, 41.67, 36.46, -15.63, -10.42, 10.42, -5.21, 41.67, 93.75, 52.08, 36.46, 5.21, 31.25, 26.04, 31.25, 36.46, -5.21, 0.00, -10.42, 15.63, 31.25, 67.71, 52.08, 31.25, 31.25, 46.88, 5.21, 20.83, 20.83, 15.63, 26.04, -5.21, 15.63, 5.21, -15.63, -26.04, -10.42, 26.04, -36.46, 10.42, 57.29, 26.04, 41.67, 

02:36:10 --> 52.08, 20.83, 10.42, -10.42, 26.04, 15.63, 20.83, 10.42, 31.25, 0.00, -26.04, -5.21, 15.63, 36.46, 52.08, 26.04, 5.21, 52.08, 20.83, -15.63, -5.21, 41.67, 20.83, 57.29, 46.88, 20.83, 31.25, 10.42, 31.25, -15.63, -10.42, 15.63, 26.04, 20.83, 0.00, 0.00, 36.46, 31.25, 26.04, 0.00, -15.63, 15.63, 52.08, 31.25, 10.42, 15.63, 20.83, 20.83, 15.63, -20.83, 20.83, 31.25, 41.67, 57.29, 36.46, 15.63, 5.21, 20.83, 20.83, 

02:37:11 --> 36.46, -5.21, -10.42, -57.29, 20.83, 31.25, 57.29, 67.71, 46.88, 15.63, 15.63, 15.63, 36.46, 31.25, 20.83, 0.00, -5.21, 20.83, 0.00, -15.63, 20.83, 36.46, 26.04, 62.50, 41.67, 67.71, 41.67, -5.21, 57.29, 10.42, 31.25, 31.25, 15.63, 41.67, 36.46, 36.46, -20.83, -10.42, 31.25, 36.46, 46.88, 0.00, 5.21, 20.83, 57.29, -26.04, -20.83, 26.04, 41.67, 41.67, 10.42, 52.08, 46.88, 5.21, 0.00, 26.04, 31.25, 62.50, 31.25, 

02:38:13 --> 15.63, 20.83, 10.42, 10.42, -10.42, -15.63, 5.21, 36.46, 46.88, 62.50, 36.46, 36.46, 5.21, 10.42, 15.63, 15.63, 41.67, 31.25, 15.63, -10.42, -20.83, -10.42, 41.67, 67.71, -5.21, 41.67, 0.00, 15.63, 20.83, 20.83, 20.83, 20.83, 20.83, -15.63, -15.63, -26.04, 10.42, 57.29, 78.12, 15.63, 31.25, 10.42, 26.04, 15.63, 26.04, 15.63, 0.00, 26.04, 5.21, 46.88, 41.67, 31.25, 62.50, 31.25, 31.25, 5.21, 20.83, 15.63, 36.46, 

02:39:14 --> 31.25, -20.83, -20.83, -15.63, -10.42, 5.21, 36.46, 41.67, 52.08, 41.67, 15.63, -10.42, 15.63, 26.04, 41.67, 36.46, -15.63, -5.21, -5.21, 5.21, 26.04, 57.29, 52.08, 10.42, 10.42, 20.83, 36.46, 26.04, 26.04, -20.83, -10.42, 5.21, 26.04, 57.29, 26.04, 26.04, -15.63, 46.88, 46.88, 15.63, 10.42, -5.21, -10.42, 15.63, 41.67, 26.04, 20.83, 41.67, 15.63, 15.63, 31.25, 31.25, 36.46, -10.42, -15.63, -36.46, -5.21, -5.21, 26.04, 

02:40:15 --> 57.29, 20.83, 72.92, 36.46, 36.46, 20.83, 36.46, 10.42, 15.63, 15.63, 31.25, 41.67, 5.21, -10.42, -20.83, 26.04, 72.92, 31.25, 20.83, 5.21, 26.04, 26.04, 36.46, 31.25, -20.83, 10.42, 31.25, 52.08, 31.25, 5.21, 26.04, 36.46, 15.63, -5.21, -10.42, 31.25, 36.46, 62.50, 83.33, 52.08, 26.04, 31.25, 10.42, 46.88, -15.63, -10.42, -20.83, 31.25, 52.08, 15.63, 20.83, 26.04, -5.21, 26.04, 20.83, 10.42, 31.25, 36.46, 10.42, 

02:41:16 --> -20.83, 10.42, 26.04, 20.83, 52.08, 26.04, 31.25, 0.00, 10.42, 15.63, 26.04, 15.63, 10.42, -10.42, -20.83, -10.42, 5.21, 41.67, 31.25, 36.46, 36.46, 57.29, 31.25, 10.42, 5.21, 10.42, 0.00, 20.83, 15.63, 20.83, 15.63, 26.04, 0.00, -20.83, -10.42, -20.83, 15.63, 26.04, 36.46, 36.46, 46.88, 20.83, 10.42, 26.04, 20.83, 15.63, 10.42, 20.83, 15.63, -20.83, -15.63, -5.21, 5.21, 26.04, 36.46, 36.46, 41.67, 52.08, 15.63, 

02:42:18 --> 26.04, 10.42, 31.25, 36.46, 36.46, 31.25, 15.63, -10.42, -15.63, -36.46, 10.42, 26.04, 10.42, 36.46, 72.92, 41.67, 36.46, 52.08, 26.04, 20.83, 46.88, 0.00, 0.00, 15.63, 31.25, 20.83, 20.83, 10.42, -15.63, -26.04, 10.42, 15.63, 41.67, 46.88, 41.67, 20.83, 20.83, 26.04, 26.04, 10.42, -5.21, -15.63, -15.63, 5.21, 31.25, 46.88, 52.08, 109.37, 52.08, 20.83, 15.63, -5.21, 0.00, 15.63, 20.83, 20.83, 26.04, 10.42, -20.83, 

02:43:19 --> 0.00, 26.04, 26.04, 36.46, 41.67, 26.04, 41.67, 41.67, 26.04, -5.21, 10.42, 72.92, 15.63, 10.42, 26.04, 31.25, 26.04, 83.33, 67.71, 5.21, -15.63, -20.83, 5.21, 0.00, 20.83, 26.04, 78.12, 57.29, 52.08, 57.29, 36.46, 41.67, 5.21, 15.63, 10.42, 26.04, 31.25, 5.21, -15.63, -15.63, 20.83, 46.88, 46.88, 15.63, 0.00, 36.46, 46.88, 52.08, -20.83, -10.42, 31.25, 57.29, 36.46, 46.88, 0.00, 10.42, 26.04, 62.50, 5.21, 

02:44:20 --> 10.42, 26.04, 52.08, 36.46, 5.21, 15.63, 15.63, 10.42, 36.46, 5.21, -26.04, 5.21, 15.63, 41.67, 31.25, 57.29, 26.04, 10.42, 20.83, 15.63, 15.63, 5.21, -10.42, -10.42, -5.21, 31.25, 26.04, 20.83, 36.46, 26.04, 15.63, 10.42, 5.21, 36.46, 20.83, 67.71, -10.42, -15.63, -10.42, -31.25, 15.63, 31.25, 41.67, 26.04, 67.71, 41.67, 15.63, 0.00, 15.63, 26.04, 15.63, 20.83, 52.08, 5.21, 10.42, 5.21, 20.83, -15.63, -15.63, 

02:45:21 --> -20.83, 10.42, -20.83, 26.04, 20.83, 72.92, 20.83, 26.04, 46.88, 31.25, 26.04, 15.63, 10.42, 15.63, 15.63, 0.00, 31.25, -10.42, -5.21, -15.63, 20.83, 36.46, 31.25, 88.54, 10.42, 46.88, 15.63, 36.46, 15.63, -31.25, -15.63, 0.00, 36.46, 46.88, 46.88, 26.04, 31.25, 15.63, 26.04, -15.63, -15.63, -15.63, 10.42, 67.71, 46.88, 83.33, 5.21, 10.42, 26.04, 31.25, 20.83, 10.42, -5.21, -15.63, -5.21, 52.08, 46.88, 78.12, 41.67, 

02:46:23 --> 15.63, 20.83, 31.25, 31.25, -15.63, -15.63, 20.83, 36.46, 52.08, 46.88, 26.04, 31.25, 20.83, 31.25, 20.83, 10.42, 26.04, -15.63, -10.42, 20.83, 15.63, 36.46, 72.92, 67.71, 20.83, 10.42, 26.04, 5.21, 15.63, 5.21, -20.83, -5.21, 41.67, 83.33, 26.04, 46.88, 31.25, 20.83, 26.04, 5.21, 20.83, 15.63, -15.63, 15.63, 52.08, 67.71, 36.46, 46.88, 15.63, 15.63, 26.04, 15.63, 20.83, 15.63, 15.63, -15.63, -10.42, -15.63, -20.83, 

02:47:24 --> 26.04, 5.21, 31.25, 15.63, 36.46, 31.25, 36.46, -5.21, 41.67, -26.04, -5.21, -20.83, -10.42, -5.21, -5.21, 5.21, 5.21, 15.63, 36.46, 36.46, 26.04, 41.67, 41.67, 26.04, 5.21, 36.46, 31.25, 15.63, 31.25, 10.42, 15.63, 31.25, 15.63, 31.25, 26.04, 36.46, 36.46, 20.83, 15.63, 26.04, 20.83, 15.63, 31.25, 15.63, 36.46, -15.63, -41.67, -20.83, -5.21, -5.21, 26.04, 26.04, 15.63, 41.67, 5.21, 41.67, 31.25, 36.46, 31.25, 

02:48:25 --> 41.67, 36.46, 46.88, 20.83, 10.42, 10.42, 20.83, 26.04, 20.83, 36.46, -15.63, -20.83, -20.83, 26.04, 26.04, 52.08, 46.88, 36.46, 20.83, 26.04, 26.04, 20.83, -26.04, 31.25, 46.88, 72.92, 20.83, 26.04, 0.00, 26.04, 15.63, 15.63, 20.83, 26.04, -10.42, -20.83, -15.63, 0.00, -15.63, 5.21, 46.88, -5.21, 10.42, 5.21, 20.83, 26.04, 20.83, -5.21, 0.00, -20.83, -20.83, -10.42, 10.42, 26.04, 26.04, 5.21, 15.63, 10.42, 5.21, 

02:49:27 --> 57.29, 31.25, 46.88, 41.67, 26.04, -10.42, 0.00, -20.83, -15.63, -10.42, 20.83, 5.21, 26.04, 62.50, 31.25, 10.42, 0.00, -15.63, -5.21, -20.83, -20.83, -5.21, -15.63, -15.63, 5.21, 10.42, 10.42, 20.83, 26.04, 41.67, 57.29, 36.46, 46.88, 52.08, 26.04, 20.83, 31.25, 20.83, 26.04, 31.25, 5.21, 0.00, 31.25, -10.42, -15.63, -20.83, 15.63, 15.63, 15.63, 52.08, 31.25, 36.46, 31.25, 20.83, 15.63, 36.46, 15.63, 20.83, 10.42, 

02:50:28 --> 46.88, 31.25, 31.25, 15.63, -5.21, -26.04, -20.83, -15.63, -5.21, -10.42, -10.42, -10.42, -15.63, 5.21, 0.00, -5.21, 5.21, 10.42, 41.67, 0.00, 26.04, 15.63, 20.83, 31.25, 52.08, 31.25, 41.67, 36.46, 36.46, 36.46, 26.04, -10.42, 20.83, 20.83, 20.83, 26.04, 26.04, 15.63, 20.83, 20.83, 15.63, 20.83, 31.25, 15.63, 31.25, 41.67, 15.63, 31.25, 20.83, -15.63, -20.83, -26.04, -15.63, -15.63, -26.04, -5.21, 15.63, 20.83, 41.67, 

02:51:29 --> 41.67, 31.25, 26.04, 26.04, 15.63, 15.63, 46.88, -5.21, 31.25, 57.29, 36.46, 15.63, 52.08, 41.67, 98.96, 52.08, 31.25, 31.25, -10.42, -10.42, -26.04, -10.42, -10.42, 26.04, 72.92, 41.67, 15.63, 67.71, 52.08, 20.83, 52.08, 72.92, 15.63, 20.83, 31.25, 10.42, 26.04, 26.04, 20.83, 20.83, 15.63, 15.63, 20.83, 15.63, 41.67, 26.04, 20.83, 15.63, 10.42, 36.46, 31.25, 20.83, 26.04, 20.83, 57.29, 20.83, 31.25, 41.67, 62.50, 

